5.6311207
1.4510791
0.95312148
0.19651957
0.1776062
1.4547744
0.35631633
0.24122334
1.2013184
0.099643052
0.14855319
2.2751307
-0.89389968
0.22118342
0.98324454
0.6587531
0.6998294
1.3994374
0.32830328
0.28636786
1.2923691
0.98374259
1.3846124
1.5085789
0.36534441
0.20429817
0.97338057
0.3441768
0.18487395
0.2662721
0.30485097
0.17642401
0.26030183
0.088368207
0.12989923
-0.059886508
0.006066882
0.17516464
0.17009979
0.808
0.608
0.96
0.141
-0.289
0
0
0.732
0.603
0.771
0.428
0.215
0.254
-0.016
0.002
-1.0152937
0.26737049
